"REF_DATE","GEO","DGUID","Type of employee","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2509423","","","","0"
"2005-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2436175","","","","0"
"2005-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2399361","","","","0"
"2005-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2398915","","","","0"
"2005-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2416245","","","","0"
"2005-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2461185","","","","0"
"2005-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2490488","","","","0"
"2005-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2479218","","","","0"
"2005-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2463907","","","","0"
"2005-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2473828","","","","0"
"2005-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2474095","","","","0"
"2005-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2494175","","","","0"
"2005-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2532226","","","","0"
"2006-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2480032","","","","0"
"2006-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2447960","","","","0"
"2006-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2437341","","","","0"
"2006-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2462831","","","","0"
"2006-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2511315","","","","0"
"2006-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2540957","","","","0"
"2006-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2530351","","","","0"
"2006-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2523326","","","","0"
"2006-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2534348","","","","0"
"2006-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2534194","","","","0"
"2006-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2593714","","","","0"
"2006-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2635087","","","","0"
"2007-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2567961","","","","0"
"2007-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2534172","","","","0"
"2007-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2519764","","","","0"
"2007-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2554959","","","","0"
"2007-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2589372","","","","0"
"2007-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2620902","","","","0"
"2007-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2616267","","","","0"
"2007-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2630296","","","","0"
"2007-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2633280","","","","0"
"2007-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2647250","","","","0"
"2007-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2656235","","","","0"
"2007-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2708138","","","","0"
"2008-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2641338","","","","0"
"2008-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2594026","","","","0"
"2008-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2604920","","","","0"
"2008-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2627066","","","","0"
"2008-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2684315","","","","0"
"2008-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2706544","","","","0"
"2008-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2700676","","","","0"
"2008-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2679110","","","","0"
"2008-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2684876","","","","0"
"2008-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2690574","","","","0"
"2008-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2694285","","","","0"
"2008-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2715578","","","","0"
"2009-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2637083","A","","","0"
"2009-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2577887","A","","","0"
"2009-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2562707","A","","","0"
"2009-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2575356","A","","","0"
"2009-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2618508","A","","","0"
"2009-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2636394","A","","","0"
"2009-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2626510","A","","","0"
"2009-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2604946","A","","","0"
"2009-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2604348","A","","","0"
"2009-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2610181","A","","","0"
"2009-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2630959","A","","","0"
"2009-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2672587","A","","","0"
"2010-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2591934","A","","","0"
"2010-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2535141","A","","","0"
"2010-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2529806","A","","","0"
"2010-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2568407","A","","","0"
"2010-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2600818","A","","","0"
"2010-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2622862","A","","","0"
"2010-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2626642","A","","","0"
"2010-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2605399","A","","","0"
"2010-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2609984","A","","","0"
"2010-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2620715","A","","","0"
"2010-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2640269","A","","","0"
"2010-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2694684","A","","","0"
"2011-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2610734","A","","","0"
"2011-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2565536","A","","","0"
"2011-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2560118","A","","","0"
"2011-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2577275","A","","","0"
"2011-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2603305","A","","","0"
"2011-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2639754","A","","","0"
"2011-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2633575","A","","","0"
"2011-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2620352","A","","","0"
"2011-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2627486","A","","","0"
"2011-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2624909","A","","","0"
"2011-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2658140","A","","","0"
"2011-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2697559","A","","","0"
"2012-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2618899","A","","","0"
"2012-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2562659","A","","","0"
"2012-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2566862","A","","","0"
"2012-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2600976","A","","","0"
"2012-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2650916","A","","","0"
"2012-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2676814","A","","","0"
"2012-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2678838","A","","","0"
"2012-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2671120","A","","","0"
"2012-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2666936","A","","","0"
"2012-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2661908","A","","","0"
"2012-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2694435","A","","","0"
"2012-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2716983","A","","","0"
"2013-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2648680","A","","","0"
"2013-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2613347","A","","","0"
"2013-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2621192","A","","","0"
"2013-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2631542","A","","","0"
"2013-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2673142","A","","","0"
"2013-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2694491","A","","","0"
"2013-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2692984","A","","","0"
"2013-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2694222","A","","","0"
"2013-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2693494","A","","","0"
"2013-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2690997","A","","","0"
"2013-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2716449","A","","","0"
"2013-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2771142","A","","","0"
"2014-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2683432","A","","","0"
"2014-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2622640","A","","","0"
"2014-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2638890","A","","","0"
"2014-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2664811","A","","","0"
"2014-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2724086","A","","","0"
"2014-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2737157","A","","","0"
"2014-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2739862","A","","","0"
"2014-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2732342","A","","","0"
"2014-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2733059","A","","","0"
"2014-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2734459","A","","","0"
"2014-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2748002","A","","","0"
"2014-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2790591","A","","","0"
"2015-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2703523","A","","","0"
"2015-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2647906","A","","","0"
"2015-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2645266","A","","","0"
"2015-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2678722","A","","","0"
"2015-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2722869","A","","","0"
"2015-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2735729","A","","","0"
"2015-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2746459","A","","","0"
"2015-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2726947","A","","","0"
"2015-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2737137","A","","","0"
"2015-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2745694","A","","","0"
"2015-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2760920","A","","","0"
"2015-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2802064","A","","","0"
"2016-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2700730","A","","","0"
"2016-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2656484","A","","","0"
"2016-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2652853","A","","","0"
"2016-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2676688","A","","","0"
"2016-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2720563","A","","","0"
"2016-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2756028","A","","","0"
"2016-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2743275","A","","","0"
"2016-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2734129","A","","","0"
"2016-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2742274","A","","","0"
"2016-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2746223","A","","","0"
"2016-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2772695","A","","","0"
"2016-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2814802","A","","","0"
"2017-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2715750","A","","","0"
"2017-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2669826","A","","","0"
"2017-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2657361","A","","","0"
"2017-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2679244","A","","","0"
"2017-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2729229","A","","","0"
"2017-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2779710","A","","","0"
"2017-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2780020","A","","","0"
"2017-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2784091","A","","","0"
"2017-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2780192","A","","","0"
"2017-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2775803","A","","","0"
"2017-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2795966","A","","","0"
"2017-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2835429","A","","","0"
"2018-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2732331","A","","","0"
"2018-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2692155","A","","","0"
"2018-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2703735","A","","","0"
"2018-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2715848","A","","","0"
"2018-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2773455","A","","","0"
"2018-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2803046","A","","","0"
"2018-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2793371","A","","","0"
"2018-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2795862","A","","","0"
"2018-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2791269","A","","","0"
"2018-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2799787","A","","","0"
"2018-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2849369","A","","","0"
"2018-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2879122","A","","","0"
"2019-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2803566","A","","","0"
"2019-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2774822","A","","","0"
"2019-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2767961","A","","","0"
"2019-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2778463","A","","","0"
"2019-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2819386","A","","","0"
"2019-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2841893","A","","","0"
"2019-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2839136","A","","","0"
"2019-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2827439","A","","","0"
"2019-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2819076","B","","","0"
"2019-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2821314","A","","","0"
"2019-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2852193","A","","","0"
"2019-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2888755","A","","","0"
"2020-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2811973","A","","","0"
"2020-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2766673","B","","","0"
"2020-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2580111","B","","","0"
"2020-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2266345","B","","","0"
"2020-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2256299","B","","","0"
"2020-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2459351","B","","","0"
"2020-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2602869","B","","","0"
"2020-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2621659","B","","","0"
"2020-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2662523","B","","","0"
"2020-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2701043","B","","","0"
"2020-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2734099","B","","","0"
"2020-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2768980","A","","","0"
"2021-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2613206","A","","","0"
"2021-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2590648","A","","","0"
"2021-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2672817","A","","","0"
"2021-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2708249","A","","","0"
"2021-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2673611","A","","","0"
"2021-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2736242","B","","","0"
"2021-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2780258","B","","","0"
"2021-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2766600","A","","","0"
"2021-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2769800","B","","","0"
"2021-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2779881","B","","","0"
"2021-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2807644","B","","","0"
"2021-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2852167","A","","","0"
"2022-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2782808","A","","","0"
"2022-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2743860","A","","","0"
"2022-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2763472","A","","","0"
"2022-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2785802","B","","","0"
"2022-05","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2814498","A","","","0"
"2022-06","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2851674","B","","","0"
"2022-07","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2853252","B","","","0"
"2022-08","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2827344","B","","","0"
"2022-09","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2841522","A","","","0"
"2022-10","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2837504","B","","","0"
"2022-11","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2855021","B","","","0"
"2022-12","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2880250","A","","","0"
"2023-01","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2829151","B","","","0"
"2023-02","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2797638","A","","","0"
"2023-03","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2785811","B","","","0"
"2023-04","Canada","2021A000011124","All employees","Trade [41-45N]","Persons","249","units","0","v1556634","1.1.144","2811612","B","","","0"
