REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016-06-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,338365.0,A,,,0
2016-07-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,342695.0,A,,,0
2016-08-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,345725.0,A,,,0
2016-09-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,342750.0,A,,,0
2016-10-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,342325.0,A,,,0
2016-11-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,340175.0,A,,,0
2016-12-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,345380.0,A,,,0
2017-01-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,349765.0,A,,,0
2017-02-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,360505.0,B,,,0
2017-03-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,363410.0,A,,,0
2017-04-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,363755.0,A,,,0
2017-05-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,360105.0,A,,,0
2017-06-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,361295.0,A,,,0
2017-07-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,361695.0,A,,,0
2017-08-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,363490.0,A,,,0
2017-09-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,360580.0,B,,,0
2017-10-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,360410.0,A,,,0
2017-11-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,357315.0,A,,,0
2017-12-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,359740.0,B,,,0
2018-01-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,362195.0,A,,,0
2018-02-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,357985.0,A,,,0
2018-03-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,359740.0,A,,,0
2018-04-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,357110.0,A,,,0
2018-05-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,356330.0,A,,,0
2018-06-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,359185.0,A,,,0
2018-07-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,357285.0,A,,,0
2018-08-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,357135.0,A,,,0
2018-09-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,355995.0,A,,,0
2018-10-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,353385.0,A,,,0
2018-11-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,352855.0,A,,,0
2018-12-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,354510.0,A,,,0
2019-01-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,351815.0,A,,,0
2019-02-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,351875.0,A,,,0
2019-03-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,349535.0,A,,,0
2019-04-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,348800.0,A,,,0
2019-05-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,351820.0,A,,,0
2019-06-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,355605.0,A,,,0
2019-07-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,358470.0,A,,,0
2019-08-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,360825.0,A,,,0
2019-09-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,360815.0,A,,,0
2019-10-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,358970.0,A,,,0
2019-11-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,357140.0,A,,,0
2019-12-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,356200.0,A,,,0
2020-01-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,359010.0,A,,,0
2020-02-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,355720.0,A,,,0
2020-03-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,354465.0,A,,,0
2020-10-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,333890.0,A,,,0
2020-11-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,339445.0,A,,,0
2020-12-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,336085.0,B,,,0
2021-01-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,343990.0,A,,,0
2021-02-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,341035.0,A,,,0
2021-03-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,341305.0,B,,,0
2021-04-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,343050.0,A,,,0
2021-05-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,347125.0,A,,,0
2021-06-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,348845.0,A,,,0
2021-07-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,351000.0,A,,,0
2021-08-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,360795.0,A,,,0
2021-09-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,361735.0,A,,,0
2021-10-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,362405.0,A,,,0
2021-11-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,369545.0,A,,,0
2021-12-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,370405.0,A,,,0
2022-01-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,372770.0,A,,,0
2022-02-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,365205.0,A,,,0
2022-03-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,367480.0,A,,,0
2022-04-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,366695.0,A,,,0
2022-05-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,379440.0,A,,,0
2022-06-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,378850.0,A,,,0
2022-07-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,384110.0,A,,,0
2022-08-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,389745.0,A,,,0
2022-09-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,390770.0,A,,,0
2022-10-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,389965.0,A,,,0
2022-11-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,391100.0,A,,,0
2022-12-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,389065.0,A,,,0
2023-01-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,384325.0,A,,,0
2023-02-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,371890.0,A,,,0
2023-03-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,368585.0,A,,,0
2023-04-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,367225.0,A,,,0
2023-05-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,370190.0,A,,,0
2023-06-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,369685.0,A,,,0
2023-07-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,369225.0,A,,,0
2023-08-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,369395.0,A,,,0
2023-09-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,362100.0,A,,,0
2023-10-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,358460.0,C,,,0
2023-11-01,Canada,2016A000011124,Information and cultural industries [51],Payroll employees,Number,223,units,0,v1212389429,1.10.3,,F,,,0
2015-04-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.9,B,,,1
2015-05-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.7,D,,,1
2015-06-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.0,D,,,1
2015-07-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.8,B,,,1
2015-08-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.1,C,,,1
2015-09-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,1.7,E,,,1
2015-10-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.1,B,,,1
2015-11-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.7,C,,,1
2015-12-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,1.8,D,,,1
2016-01-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.7,D,,,1
2016-02-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,1.9,C,,,1
2016-03-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.7,C,,,1
2016-04-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.2,B,,,1
2016-05-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.4,C,,,1
2016-06-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.5,D,,,1
2016-07-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.4,B,,,1
2016-08-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.3,C,,,1
2016-09-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.1,B,,,1
2016-10-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.3,C,,,1
2016-11-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.4,C,,,1
2016-12-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.8,C,,,1
2017-01-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.3,C,,,1
2017-02-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.3,B,,,1
2017-03-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.4,D,,,1
2017-04-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.2,C,,,1
2017-05-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.9,B,,,1
2017-06-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.8,C,,,1
2017-07-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.3,B,,,1
2017-08-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.0,B,,,1
2017-09-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.1,C,,,1
2017-10-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.3,B,,,1
2017-11-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.9,B,,,1
2017-12-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.8,C,,,1
2018-01-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.6,B,,,1
2018-02-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.6,C,,,1
2018-03-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.9,C,,,1
2018-04-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.0,B,,,1
2018-05-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.7,C,,,1
2018-06-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.2,B,,,1
2018-07-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.2,B,,,1
2018-08-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.2,C,,,1
2018-09-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.8,B,,,1
2018-10-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.6,B,,,1
2018-11-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.4,B,,,1
2018-12-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.4,B,,,1
2019-01-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.2,B,,,1
2019-02-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.5,B,,,1
2019-03-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.8,B,,,1
2019-04-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.4,C,,,1
2019-05-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.8,B,,,1
2019-06-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.6,B,,,1
2019-07-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.4,B,,,1
2019-08-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.2,B,,,1
2019-09-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.4,B,,,1
2019-10-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.0,B,,,1
2019-11-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.1,B,,,1
2019-12-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.1,C,,,1
2020-01-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.1,B,,,1
2020-02-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.8,B,,,1
2020-03-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.8,C,,,1
2020-10-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.6,D,,,1
2020-11-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.1,D,,,1
2020-12-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.0,D,,,1
2021-01-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.5,D,,,1
2021-02-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.2,D,,,1
2021-03-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.5,D,,,1
2021-04-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.3,D,,,1
2021-05-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.9,D,,,1
2021-06-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.2,D,,,1
2021-07-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.1,D,,,1
2021-08-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,6.0,D,,,1
2021-09-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,5.2,D,,,1
2021-10-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.2,C,,,1
2021-11-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,5.1,C,,,1
2021-12-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.8,C,,,1
2022-01-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.8,D,,,1
2022-02-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,5.1,C,,,1
2022-03-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,5.0,D,,,1
2022-04-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.9,C,,,1
2022-05-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.7,D,,,1
2022-06-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,5.0,D,,,1
2022-07-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.8,C,,,1
2022-08-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.9,D,,,1
2022-09-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.1,D,,,1
2022-10-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,4.4,D,,,1
2022-11-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.3,D,,,1
2022-12-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.9,D,,,1
2023-01-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.6,D,,,1
2023-02-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.1,D,,,1
2023-03-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.0,D,,,1
2023-04-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.8,D,,,1
2023-05-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.1,D,,,1
2023-06-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,3.0,D,,,1
2023-07-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.7,D,,,1
2023-08-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,1.7,D,,,1
2023-09-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.4,D,,,1
2023-10-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,2.7,D,,,1
2023-11-01,Canada,2016A000011124,Information and cultural industries [51],Job vacancy rate,Percentage,242,units,0,v1212389431,1.10.4,,F,,,1
2015-04-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,23085.0,D,,,0
2015-05-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,21135.0,D,,,0
2015-06-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,20180.0,E,,,0
2015-07-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,,F,,,0
2015-08-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,16355.0,D,,,0
2015-09-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,17550.0,D,,,0
2015-10-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,18400.0,C,,,0
2015-11-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,14195.0,C,,,0
2015-12-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,14920.0,C,,,0
2016-01-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,20475.0,B,,,0
2016-02-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,14685.0,B,,,0
2016-03-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,14335.0,C,,,0
2016-04-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,19510.0,B,,,0
2016-05-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,16710.0,B,,,0
2016-06-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,28255.0,B,,,0
2016-07-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,24940.0,B,,,0
2016-08-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,20775.0,B,,,0
2016-09-01,Canada,2016A000011124,Finance and insurance [52],Job vacancies,Number,223,units,0,v1212389433,1.11.1,19945.0,B,,,0
